dep;sexe;jour;hosp;rea;rad;dc
85;2;22/03/2020;1;1;5;0
86;0;22/03/2020;13;1;1;1
86;1;22/03/2020;3;0;0;0
86;2;22/03/2020;10;1;1;1
87;0;22/03/2020;13;2;2;1
87;1;22/03/2020;8;1;0;0
87;2;22/03/2020;5;1;2;1
88;0;22/03/2020;62;9;16;22
88;1;22/03/2020;31;6;7;13
88;2;22/03/2020;29;1;9;8
89;0;22/03/2020;13;3;1;2
89;1;22/03/2020;8;2;1;1
89;2;22/03/2020;5;1;0;1
90;0;22/03/2020;68;14;28;14
90;1;22/03/2020;39;11;16;4
90;2;22/03/2020;29;3;12;10
91;0;22/03/2020;196;47;12;4
91;1;22/03/2020;119;31;7;3
91;2;22/03/2020;76;16;5;1
92;0;22/03/2020;378;95;87;21
92;1;22/03/2020;223;73;40;16
92;2;22/03/2020;151;22;46;5
93;0;22/03/2020;263;75;41;23
93;1;22/03/2020;154;42;21;12
93;2;22/03/2020;105;29;20;10
94;0;22/03/2020;306;78;90;17
94;1;22/03/2020;172;52;47;11
94;2;22/03/2020;129;25;43;6
95;0;22/03/2020;281;66;81;18
95;1;22/03/2020;172;50;47;12
95;2;22/03/2020;108;16;34;6
971;0;22/03/2020;6;6;0;0
971;1;22/03/2020;5;5;0;0
971;2;22/03/2020;1;1;0;0
972;0;22/03/2020;19;5;0;1
972;1;22/03/2020;10;3;0;0
972;2;22/03/2020;9;2;0;1
973;0;22/03/2020;0;0;0;0
973;1;22/03/2020;0;0;0;0
973;2;22/03/2020;0;0;0;0
974;0;22/03/2020;2;2;0;0
974;1;22/03/2020;2;2;0;0
974;2;22/03/2020;0;0;0;0
976;0;22/03/2020;0;0;0;0
976;1;22/03/2020;0;0;0;0
976;2;22/03/2020;0;0;0;0
1;0;23/03/2020;17;3;7;0
1;1;23/03/2020;12;3;5;0
1;2;23/03/2020;5;0;2;0
2;0;23/03/2020;91;23;62;30
2;1;23/03/2020;48;12;26;21
2;2;23/03/2020;42;11;36;9
3;0;23/03/2020;9;0;16;1
3;1;23/03/2020;2;0;6;0
3;2;23/03/2020;7;0;10;1
4;0;23/03/2020;4;1;3;0
4;1;23/03/2020;3;1;1;0
4;2;23/03/2020;1;0;2;0
5;0;23/03/2020;19;3;13;0
5;1;23/03/2020;5;1;9;0
5;2;23/03/2020;14;2;4;0
6;0;23/03/2020;66;13;63;8
6;1;23/03/2020;40;12;26;3
6;2;23/03/2020;24;0;36;5
7;0;23/03/2020;29;3;3;2
7;1;23/03/2020;12;2;0;2
7;2;23/03/2020;11;0;3;0
8;0;23/03/2020;6;3;1;0
8;1;23/03/2020;3;0;1;0
8;2;23/03/2020;3;3;0;0
9;0;23/03/2020;3;3;3;0
9;1;23/03/2020;2;2;2;0
9;2;23/03/2020;1;1;1;0
10;0;23/03/2020;33;4;0;2
10;1;23/03/2020;23;3;0;2
10;2;23/03/2020;10;1;0;0
11;0;23/03/2020;36;13;13;10
11;1;23/03/2020;29;11;3;7
11;2;23/03/2020;7;2;10;3
12;0;23/03/2020;14;2;4;1
12;1;23/03/2020;5;1;2;1
12;2;23/03/2020;9;1;2;0
13;0;23/03/2020;311;64;168;4
13;1;23/03/2020;141;42;93;2
13;2;23/03/2020;143;22;73;2
14;0;23/03/2020;26;6;5;1
14;1;23/03/2020;15;5;3;1
14;2;23/03/2020;11;1;2;0
15;0;23/03/2020;5;2;0;0
15;1;23/03/2020;3;1;0;0
15;2;23/03/2020;2;1;0;0
16;0;23/03/2020;6;4;2;1
16;1;23/03/2020;3;2;1;1
16;2;23/03/2020;2;1;1;0
17;0;23/03/2020;13;6;6;0
17;1;23/03/2020;9;6;5;0
17;2;23/03/2020;4;0;1;0
18;0;23/03/2020;0;0;0;0
18;1;23/03/2020;0;0;0;0
18;2;23/03/2020;0;0;0;0
19;0;23/03/2020;6;1;0;2
19;1;23/03/2020;3;0;0;2
19;2;23/03/2020;0;0;0;0
21;0;23/03/2020;113;34;84;13
21;1;23/03/2020;56;24;29;7
21;2;23/03/2020;57;10;53;6
22;0;23/03/2020;9;1;3;1
22;1;23/03/2020;2;0;1;1
22;2;23/03/2020;6;0;2;0
23;0;23/03/2020;2;0;0;0
23;1;23/03/2020;2;0;0;0
23;2;23/03/2020;0;0;0;0
24;0;23/03/2020;20;3;11;0
24;1;23/03/2020;7;3;5;0
24;2;23/03/2020;13;0;6;0
25;0;23/03/2020;65;22;25;10
25;1;23/03/2020;39;18;11;7
25;2;23/03/2020;26;4;14;3
26;0;23/03/2020;58;16;5;7
26;1;23/03/2020;35;12;2;3
26;2;23/03/2020;23;4;3;4
27;0;23/03/2020;15;4;0;0
27;1;23/03/2020;8;1;0;0
27;2;23/03/2020;7;3;0;0
28;0;23/03/2020;34;10;2;2
28;1;23/03/2020;17;5;0;2
28;2;23/03/2020;14;4;2;0
29;0;23/03/2020;22;1;9;4
29;1;23/03/2020;11;1;3;3
29;2;23/03/2020;9;0;6;1
2A;0;23/03/2020;59;9;14;7
2A;1;23/03/2020;30;5;7;3
2A;2;23/03/2020;29;4;7;4
2B;0;23/03/2020;6;0;31;0
2B;1;23/03/2020;3;0;15;0
2B;2;23/03/2020;3;0;16;0
30;0;23/03/2020;15;5;11;2
30;1;23/03/2020;10;4;6;2
30;2;23/03/2020;5;1;5;0
31;0;23/03/2020;71;19;26;2
31;1;23/03/2020;53;16;11;1
31;2;23/03/2020;18;3;15;1
32;0;23/03/2020;5;3;0;0
32;1;23/03/2020;4;3;0;0
32;2;23/03/2020;1;0;0;0
33;0;23/03/2020;68;24;19;3
33;1;23/03/2020;46;17;9;1
33;2;23/03/2020;22;7;10;2
34;0;23/03/2020;82;29;42;9
34;1;23/03/2020;42;17;23;2
34;2;23/03/2020;39;12;19;7
35;0;23/03/2020;34;14;20;1
35;1;23/03/2020;24;12;10;1
35;2;23/03/2020;10;2;10;0
36;0;23/03/2020;16;5;0;2
36;1;23/03/2020;7;3;0;1
36;2;23/03/2020;9;2;0;1
37;0;23/03/2020;18;6;1;2
37;1;23/03/2020;11;5;0;2
37;2;23/03/2020;7;1;1;0
38;0;23/03/2020;51;7;19;3
38;1;23/03/2020;27;5;12;2
38;2;23/03/2020;24;2;7;1
39;0;23/03/2020;10;1;2;0
39;1;23/03/2020;4;0;2;0
39;2;23/03/2020;6;1;0;0
40;0;23/03/2020;4;0;0;0
40;1;23/03/2020;2;0;0;0
40;2;23/03/2020;2;0;0;0
41;0;23/03/2020;6;1;1;0
41;1;23/03/2020;3;1;1;0
41;2;23/03/2020;3;0;0;0
42;0;23/03/2020;123;25;20;10
42;1;23/03/2020;86;21;12;6
42;2;23/03/2020;37;4;8;4
43;0;23/03/2020;7;3;7;0
43;1;23/03/2020;4;3;2;0
43;2;23/03/2020;3;0;5;0
44;0;23/03/2020;57;15;14;3
44;1;23/03/2020;33;9;8;2
44;2;23/03/2020;24;6;6;1
45;0;23/03/2020;43;16;11;2
45;1;23/03/2020;21;13;6;1
45;2;23/03/2020;22;3;5;1
46;0;23/03/2020;2;0;4;0
46;1;23/03/2020;2;0;2;0
46;2;23/03/2020;0;0;2;0
47;0;23/03/2020;18;4;1;1
47;1;23/03/2020;10;2;1;0
47;2;23/03/2020;8;2;0;1
48;0;23/03/2020;4;0;1;0
48;1;23/03/2020;4;0;0;0
48;2;23/03/2020;0;0;1;0
49;0;23/03/2020;46;10;43;4
49;1;23/03/2020;22;4;24;4
49;2;23/03/2020;24;6;19;0
50;0;23/03/2020;20;7;4;0
50;1;23/03/2020;9;4;2;0
50;2;23/03/2020;11;3;2;0
51;0;23/03/2020;117;28;39;8
51;1;23/03/2020;72;22;16;6
51;2;23/03/2020;45;6;23;2
52;0;23/03/2020;13;3;6;4
52;1;23/03/2020;5;2;1;2
52;2;23/03/2020;8;1;5;2
53;0;23/03/2020;14;2;3;1
53;1;23/03/2020;10;2;1;1
53;2;23/03/2020;4;0;2;0
54;0;23/03/2020;121;55;16;19
54;1;23/03/2020;69;35;7;11
54;2;23/03/2020;51;20;8;8
55;0;23/03/2020;86;7;16;2
55;1;23/03/2020;39;3;6;1
55;2;23/03/2020;46;4;10;1
56;0;23/03/2020;67;14;36;17
56;1;23/03/2020;42;11;16;10
56;2;23/03/2020;25;3;20;7
57;0;23/03/2020;391;83;58;53
57;1;23/03/2020;202;61;29;25
57;2;23/03/2020;184;22;28;28
58;0;23/03/2020;3;2;0;0
58;1;23/03/2020;2;2;0;0
58;2;23/03/2020;1;0;0;0
59;0;23/03/2020;145;68;30;15
59;1;23/03/2020;90;51;19;8
59;2;23/03/2020;55;17;11;7
60;0;23/03/2020;174;31;54;29
60;1;23/03/2020;93;20;29;20
60;2;23/03/2020;80;11;25;9
61;0;23/03/2020;6;2;7;0
61;1;23/03/2020;4;2;3;0
61;2;23/03/2020;2;0;4;0
62;0;23/03/2020;65;28;33;3
62;1;23/03/2020;44;23;19;1
62;2;23/03/2020;21;5;14;2
63;0;23/03/2020;7;3;11;0
63;1;23/03/2020;4;2;7;0
63;2;23/03/2020;3;1;4;0
64;0;23/03/2020;19;1;5;1
64;1;23/03/2020;9;1;2;1
64;2;23/03/2020;10;0;3;0
65;0;23/03/2020;7;1;2;0
65;1;23/03/2020;5;1;1;0
65;2;23/03/2020;2;0;1;0
66;0;23/03/2020;83;22;6;6
66;1;23/03/2020;38;16;4;2
66;2;23/03/2020;45;6;2;4
67;0;23/03/2020;545;139;77;50
67;1;23/03/2020;308;104;35;29
67;2;23/03/2020;211;34;42;19
68;0;23/03/2020;634;100;233;157
68;1;23/03/2020;363;78;120;88
68;2;23/03/2020;257;20;112;68
69;0;23/03/2020;429;71;90;34
69;1;23/03/2020;171;35;24;13
69;2;23/03/2020;163;17;33;14
70;0;23/03/2020;26;6;5;0
70;1;23/03/2020;14;2;1;0
70;2;23/03/2020;12;4;4;0
71;0;23/03/2020;84;7;50;13
71;1;23/03/2020;41;5;20;7
71;2;23/03/2020;43;2;30;6
72;0;23/03/2020;20;2;6;1
72;1;23/03/2020;10;2;2;0
72;2;23/03/2020;10;0;4;1
73;0;23/03/2020;26;4;13;1
73;1;23/03/2020;14;4;5;1
73;2;23/03/2020;12;0;8;0
74;0;23/03/2020;92;20;63;12
74;1;23/03/2020;38;8;36;6
74;2;23/03/2020;25;2;22;5
75;0;23/03/2020;925;223;198;59
75;1;23/03/2020;565;158;109;42
75;2;23/03/2020;348;65;86;17
76;0;23/03/2020;81;14;8;8
76;1;23/03/2020;48;9;5;7
76;2;23/03/2020;32;5;3;1
77;0;23/03/2020;161;54;40;3
77;1;23/03/2020;111;40;20;2
77;2;23/03/2020;49;13;20;1
78;0;23/03/2020;226;49;41;17
78;1;23/03/2020;129;35;24;9
78;2;23/03/2020;94;14;17;8
79;0;23/03/2020;8;1;12;1
79;1;23/03/2020;4;1;6;0
79;2;23/03/2020;4;0;6;1
80;0;23/03/2020;137;37;22;9
80;1;23/03/2020;77;22;10;4
80;2;23/03/2020;57;15;12;5
81;0;23/03/2020;7;3;4;1
81;1;23/03/2020;1;0;3;1
81;2;23/03/2020;6;3;1;0
82;0;23/03/2020;2;1;1;1
82;1;23/03/2020;2;1;0;1
82;2;23/03/2020;0;0;1;0
83;0;23/03/2020;56;23;114;5
83;1;23/03/2020;38;18;51;2
83;2;23/03/2020;18;5;63;3
84;0;23/03/2020;25;8;16;3
84;1;23/03/2020;14;4;8;2
84;2;23/03/2020;11;4;8;1
85;0;23/03/2020;10;6;8;0
85;1;23/03/2020;6;4;3;0
85;2;23/03/2020;3;1;5;0
86;0;23/03/2020;15;1;1;3
86;1;23/03/2020;5;0;0;0
86;2;23/03/2020;10;1;1;3
87;0;23/03/2020;17;2;2;1
87;1;23/03/2020;10;1;0;0
87;2;23/03/2020;7;1;2;1
88;0;23/03/2020;65;10;24;32
88;1;23/03/2020;37;7;11;17
88;2;23/03/2020;27;2;13;14
89;0;23/03/2020;16;7;1;2
89;1;23/03/2020;9;5;1;1
89;2;23/03/2020;7;2;0;1
90;0;23/03/2020;94;20;31;24
90;1;23/03/2020;49;14;19;13
90;2;23/03/2020;45;6;12;11
91;0;23/03/2020;253;66;18;4
91;1;23/03/2020;155;46;9;3
91;2;23/03/2020;97;20;9;1
92;0;23/03/2020;496;126;112;28
92;1;23/03/2020;303;93;54;20
92;2;23/03/2020;187;33;57;8
93;0;23/03/2020;333;85;55;28
93;1;23/03/2020;194;55;31;14
93;2;23/03/2020;134;26;24;13
94;0;23/03/2020;384;103;108;24
94;1;23/03/2020;210;73;61;14
94;2;23/03/2020;169;29;47;10
95;0;23/03/2020;364;81;93;30
95;1;23/03/2020;219;65;55;20
95;2;23/03/2020;144;16;38;10
971;0;23/03/2020;6;6;0;0
971;1;23/03/2020;5;5;0;0
971;2;23/03/2020;1;1;0;0
972;0;23/03/2020;19;5;0;1
972;1;23/03/2020;10;3;0;0
972;2;23/03/2020;9;2;0;1
973;0;23/03/2020;0;0;0;0
973;1;23/03/2020;0;0;0;0
973;2;23/03/2020;0;0;0;0
974;0;23/03/2020;2;2;0;0
974;1;23/03/2020;2;2;0;0
974;2;23/03/2020;0;0;0;0
976;0;23/03/2020;0;0;0;0
976;1;23/03/2020;0;0;0;0
976;2;23/03/2020;0;0;0;0
1;0;24/03/2020;22;3;11;0
1;1;24/03/2020;17;3;6;0
1;2;24/03/2020;5;0;5;0
2;0;24/03/2020;107;27;85;33
2;1;24/03/2020;57;13;33;24
2;2;24/03/2020;50;14;52;9
3;0;24/03/2020;9;0;16;1
3;1;24/03/2020;3;0;6;0
3;2;24/03/2020;6;0;10;1
4;0;24/03/2020;4;1;3;0
4;1;24/03/2020;3;1;1;0
4;2;24/03/2020;1;0;2;0
5;0;24/03/2020;19;4;16;1
5;1;24/03/2020;9;1;8;0
5;2;24/03/2020;10;3;8;1
6;0;24/03/2020;55;12;86;8
6;1;24/03/2020;35;11;34;3
6;2;24/03/2020;19;0;50;5
7;0;24/03/2020;37;4;1;3
7;1;24/03/2020;17;2;0;3
7;2;24/03/2020;13;1;0;0
8;0;24/03/2020;5;3;2;0
8;1;24/03/2020;2;0;2;0
8;2;24/03/2020;3;3;0;0
9;0;24/03/2020;3;3;3;0
9;1;24/03/2020;2;2;2;0
9;2;24/03/2020;1;1;1;0
10;0;24/03/2020;36;4;0;2
10;1;24/03/2020;25;3;0;2
10;2;24/03/2020;11;1;0;0
11;0;24/03/2020;33;11;13;12
11;1;24/03/2020;25;10;3;9
11;2;24/03/2020;8;1;10;3
12;0;24/03/2020;19;3;5;1
12;1;24/03/2020;9;2;2;1
12;2;24/03/2020;10;1;3;0
13;0;24/03/2020;369;82;197;7
13;1;24/03/2020;179;57;103;4
13;2;24/03/2020;161;25;92;3
14;0;24/03/2020;29;10;7;1
14;1;24/03/2020;18;9;4;1
14;2;24/03/2020;11;1;3;0
15;0;24/03/2020;7;3;0;0
15;1;24/03/2020;4;1;0;0
15;2;24/03/2020;3;2;0;0
16;0;24/03/2020;13;4;2;2
16;1;24/03/2020;7;2;1;2
16;2;24/03/2020;5;1;1;0
17;0;24/03/2020;26;6;6;0
17;1;24/03/2020;17;6;5;0
17;2;24/03/2020;9;0;1;0
18;0;24/03/2020;2;2;1;0
18;1;24/03/2020;0;0;1;0
18;2;24/03/2020;2;2;0;0
19;0;24/03/2020;12;3;0;3
19;1;24/03/2020;9;2;0;3
19;2;24/03/2020;3;1;0;0
21;0;24/03/2020;114;34;106;22
21;1;24/03/2020;62;24;37;12
21;2;24/03/2020;52;10;67;10
22;0;24/03/2020;11;2;3;1
22;1;24/03/2020;3;0;1;1
22;2;24/03/2020;7;1;2;0
23;0;24/03/2020;2;0;0;0
23;1;24/03/2020;2;0;0;0
23;2;24/03/2020;0;0;0;0
24;0;24/03/2020;24;4;15;0
24;1;24/03/2020;7;4;7;0
24;2;24/03/2020;17;0;8;0
25;0;24/03/2020;80;26;30;11
25;1;24/03/2020;48;22;14;7
25;2;24/03/2020;32;4;16;4
26;0;24/03/2020;67;21;10;9
26;1;24/03/2020;41;16;4;3
26;2;24/03/2020;26;5;6;6
27;0;24/03/2020;15;4;0;0
27;1;24/03/2020;8;1;0;0
27;2;24/03/2020;7;3;0;0
28;0;24/03/2020;41;12;3;3
28;1;24/03/2020;23;6;1;2
28;2;24/03/2020;16;5;2;0
29;0;24/03/2020;22;1;14;5
29;1;24/03/2020;11;1;5;4
29;2;24/03/2020;10;0;9;1
2A;0;24/03/2020;63;9;18;7
2A;1;24/03/2020;29;5;10;3
2A;2;24/03/2020;34;4;8;4
2B;0;24/03/2020;7;0;33;0
2B;1;24/03/2020;3;0;16;0
2B;2;24/03/2020;4;0;17;0
30;0;24/03/2020;14;8;14;4
30;1;24/03/2020;11;7;8;3
30;2;24/03/2020;3;1;6;1
31;0;24/03/2020;89;28;38;3
31;1;24/03/2020;62;21;17;2
31;2;24/03/2020;27;7;21;1
32;0;24/03/2020;8;3;0;0
32;1;24/03/2020;7;3;0;0
32;2;24/03/2020;1;0;0;0
33;0;24/03/2020;99;41;27;3
33;1;24/03/2020;64;28;11;1
33;2;24/03/2020;35;13;16;2
34;0;24/03/2020;99;34;49;10
34;1;24/03/2020;51;22;24;3
34;2;24/03/2020;47;12;25;7
35;0;24/03/2020;33;13;26;2
35;1;24/03/2020;24;11;13;2
35;2;24/03/2020;9;2;13;0
36;0;24/03/2020;19;7;0;2
36;1;24/03/2020;8;4;0;1
36;2;24/03/2020;11;3;0;1
37;0;24/03/2020;22;6;4;2
37;1;24/03/2020;14;5;1;2
37;2;24/03/2020;8;1;3;0
38;0;24/03/2020;59;7;31;3
38;1;24/03/2020;33;5;16;2
38;2;24/03/2020;26;2;15;1
39;0;24/03/2020;24;2;4;0
39;1;24/03/2020;14;1;3;0
39;2;24/03/2020;10;1;1;0
40;0;24/03/2020;4;0;0;0
40;1;24/03/2020;2;0;0;0
40;2;24/03/2020;2;0;0;0
41;0;24/03/2020;10;1;6;0
41;1;24/03/2020;7;1;4;0
41;2;24/03/2020;3;0;2;0
42;0;24/03/2020;160;29;26;13
42;1;24/03/2020;113;25;13;8
42;2;24/03/2020;47;4;13;5
43;0;24/03/2020;8;3;8;0
43;1;24/03/2020;4;3;3;0
43;2;24/03/2020;4;0;5;0
44;0;24/03/2020;77;17;23;6
44;1;24/03/2020;45;11;14;4
44;2;24/03/2020;32;6;9;2
45;0;24/03/2020;43;16;10;2
45;1;24/03/2020;21;13;6;1
45;2;24/03/2020;22;3;4;1
46;0;24/03/2020;2;0;4;0
46;1;24/03/2020;2;0;2;0
46;2;24/03/2020;0;0;2;0
47;0;24/03/2020;16;2;2;1
47;1;24/03/2020;9;1;1;1
47;2;24/03/2020;7;1;1;0
48;0;24/03/2020;7;2;2;0
48;1;24/03/2020;6;2;1;0
48;2;24/03/2020;1;0;1;0
49;0;24/03/2020;58;15;48;5
49;1;24/03/2020;29;8;27;4
49;2;24/03/2020;29;7;21;1
50;0;24/03/2020;20;6;4;2
50;1;24/03/2020;11;5;2;0
50;2;24/03/2020;9;1;2;2
51;0;24/03/2020;145;33;52;10
51;1;24/03/2020;87;26;22;8
51;2;24/03/2020;58;7;30;2
52;0;24/03/2020;24;6;11;5
52;1;24/03/2020;12;3;3;3
52;2;24/03/2020;12;3;8;2
53;0;24/03/2020;14;2;3;1
53;1;24/03/2020;10;2;1;1
53;2;24/03/2020;4;0;2;0
54;0;24/03/2020;161;79;25;24
54;1;24/03/2020;90;50;10;14
54;2;24/03/2020;71;29;14;10
55;0;24/03/2020;96;7;20;9
55;1;24/03/2020;45;3;6;7
55;2;24/03/2020;50;4;14;2
56;0;24/03/2020;67;14;43;17
56;1;24/03/2020;41;12;19;10
56;2;24/03/2020;26;2;24;7
57;0;24/03/2020;525;101;80;65
57;1;24/03/2020;275;76;38;33
57;2;24/03/2020;240;24;40;32
58;0;24/03/2020;3;2;0;0
58;1;24/03/2020;2;2;0;0
58;2;24/03/2020;1;0;0;0
59;0;24/03/2020;183;76;32;19
59;1;24/03/2020;110;57;21;12
59;2;24/03/2020;73;19;11;7
60;0;24/03/2020;189;35;71;38
60;1;24/03/2020;99;23;42;25
60;2;24/03/2020;90;12;29;13
61;0;24/03/2020;8;2;10;0
61;1;24/03/2020;6;2;5;0
61;2;24/03/2020;2;0;5;0
62;0;24/03/2020;85;34;34;6
62;1;24/03/2020;49;26;19;4
62;2;24/03/2020;36;8;15;2
63;0;24/03/2020;15;4;11;0
63;1;24/03/2020;8;3;7;0
63;2;24/03/2020;7;1;4;0
64;0;24/03/2020;23;5;7;1
64;1;24/03/2020;9;4;4;1
64;2;24/03/2020;14;1;3;0
65;0;24/03/2020;6;1;3;0
65;1;24/03/2020;5;1;1;0
65;2;24/03/2020;1;0;2;0
66;0;24/03/2020;91;28;12;7
66;1;24/03/2020;41;20;7;3
66;2;24/03/2020;50;8;5;4
67;0;24/03/2020;621;163;120;69
67;1;24/03/2020;361;124;57;43
67;2;24/03/2020;257;39;63;25
68;0;24/03/2020;713;97;273;187
68;1;24/03/2020;399;74;146;109
68;2;24/03/2020;309;22;126;76
69;0;24/03/2020;476;87;111;42
69;1;24/03/2020;209;46;36;18
69;2;24/03/2020;205;21;43;17
70;0;24/03/2020;37;13;8;3
70;1;24/03/2020;20;7;3;3
70;2;24/03/2020;17;6;5;0
71;0;24/03/2020;92;14;98;20
71;1;24/03/2020;46;9;33;11
71;2;24/03/2020;45;5;65;9
72;0;24/03/2020;23;3;12;1
72;1;24/03/2020;16;3;4;0
72;2;24/03/2020;7;0;8;1
73;0;24/03/2020;28;4;16;1
73;1;24/03/2020;15;4;6;1
73;2;24/03/2020;13;0;10;0
74;0;24/03/2020;93;25;73;14
74;1;24/03/2020;60;18;42;7
74;2;24/03/2020;31;6;31;7
75;0;24/03/2020;1076;284;232;80
75;1;24/03/2020;668;201;130;60
75;2;24/03/2020;396;83;99;20
76;0;24/03/2020;98;18;11;12
76;1;24/03/2020;61;12;5;9
76;2;24/03/2020;37;6;6;3
77;0;24/03/2020;168;66;57;11
77;1;24/03/2020;110;45;28;9
77;2;24/03/2020;57;20;29;2
78;0;24/03/2020;295;72;59;25
78;1;24/03/2020;171;50;36;15
78;2;24/03/2020;119;21;23;10
79;0;24/03/2020;9;1;12;1
79;1;24/03/2020;4;1;6;0
79;2;24/03/2020;5;0;6;1
80;0;24/03/2020;147;36;28;13
80;1;24/03/2020;89;23;13;6
80;2;24/03/2020;56;13;14;7
81;0;24/03/2020;8;3;4;1
81;1;24/03/2020;2;0;3;1
81;2;24/03/2020;6;3;1;0
82;0;24/03/2020;3;1;2;1
82;1;24/03/2020;3;1;0;1
82;2;24/03/2020;0;0;2;0
83;0;24/03/2020;72;26;117;7
83;1;24/03/2020;46;20;56;2
83;2;24/03/2020;26;6;61;5
84;0;24/03/2020;26;8;16;3
84;1;24/03/2020;15;4;8;2
84;2;24/03/2020;11;4;8;1
85;0;24/03/2020;15;6;7;0
85;1;24/03/2020;10;5;2;0
85;2;24/03/2020;5;1;5;0
86;0;24/03/2020;17;0;5;3
86;1;24/03/2020;5;0;2;0
86;2;24/03/2020;12;0;3;3
87;0;24/03/2020;18;3;2;2
87;1;24/03/2020;10;2;0;1
87;2;24/03/2020;8;1;2;1
88;0;24/03/2020;76;11;36;36
88;1;24/03/2020;47;8;17;17
88;2;24/03/2020;28;2;19;18
89;0;24/03/2020;18;8;1;2
89;1;24/03/2020;9;5;1;1
89;2;24/03/2020;9;3;0;1
90;0;24/03/2020;109;22;38;27
90;1;24/03/2020;62;16;24;14
90;2;24/03/2020;47;6;14;13
91;0;24/03/2020;294;70;37;8
91;1;24/03/2020;175;50;18;7
91;2;24/03/2020;118;20;19;1
92;0;24/03/2020;616;159;150;33
92;1;24/03/2020;380;116;73;23
92;2;24/03/2020;227;42;76;10
93;0;24/03/2020;390;100;71;38
93;1;24/03/2020;235;63;38;19
93;2;24/03/2020;150;34;33;17
94;0;24/03/2020;467;125;120;27
94;1;24/03/2020;261;85;67;16
94;2;24/03/2020;198;39;53;11
95;0;24/03/2020;377;97;128;40
95;1;24/03/2020;236;79;73;27
95;2;24/03/2020;141;18;55;13
971;0;24/03/2020;6;6;0;0
971;1;24/03/2020;5;5;0;0
971;2;24/03/2020;1;1;0;0
972;0;24/03/2020;13;5;11;1
972;1;24/03/2020;9;4;5;0
972;2;24/03/2020;4;1;6;1
973;0;24/03/2020;0;0;0;0
973;1;24/03/2020;0;0;0;0
973;2;24/03/2020;0;0;0;0
974;0;24/03/2020;3;3;0;0
974;1;24/03/2020;3;3;0;0
974;2;24/03/2020;0;0;0;0
976;0;24/03/2020;0;0;0;0
976;1;24/03/2020;0;0;0;0
976;2;24/03/2020;0;0;0;0
;0;24/03/2020;13;13;0;0
;1;24/03/2020;12;12;0;0
;2;24/03/2020;1;1;0;0
1;0;25/03/2020;29;6;15;0
1;1;25/03/2020;20;5;9;0
1;2;25/03/2020;9;1;6;0
2;0;25/03/2020;115;32;92;34
2;1;25/03/2020;62;18;38;25
2;2;25/03/2020;53;14;54;9
3;0;25/03/2020;12;0;20;1
3;1;25/03/2020;3;0;8;0
3;2;25/03/2020;9;0;12;1
4;0;25/03/2020;8;1;16;0
4;1;25/03/2020;5;1;6;0
4;2;25/03/2020;3;0;10;0
5;0;25/03/2020;23;4;19;1
5;1;25/03/2020;12;1;10;0
5;2;25/03/2020;11;3;9;1
6;0;25/03/2020;75;17;93;9
6;1;25/03/2020;46;15;39;3
6;2;25/03/2020;27;1;52;6
7;0;25/03/2020;48;5;34;4
7;1;25/03/2020;21;3;12;3
7;2;25/03/2020;14;1;21;1
8;0;25/03/2020;5;3;2;0
8;1;25/03/2020;2;0;2;0
8;2;25/03/2020;3;3;0;0
9;0;25/03/2020;7;3;4;0
9;1;25/03/2020;6;2;2;0
9;2;25/03/2020;1;1;2;0
10;0;25/03/2020;44;9;3;6
10;1;25/03/2020;33;8;3;5
10;2;25/03/2020;11;1;0;1
11;0;25/03/2020;37;12;17;15
11;1;25/03/2020;28;11;6;12
11;2;25/03/2020;9;1;11;3
12;0;25/03/2020;17;4;10;1
12;1;25/03/2020;8;3;5;1
12;2;25/03/2020;9;1;5;0
13;0;25/03/2020;376;82;261;12
13;1;25/03/2020;184;56;132;5
13;2;25/03/2020;168;26;123;7
14;0;25/03/2020;46;14;7;1
14;1;25/03/2020;28;12;3;1
14;2;25/03/2020;18;2;4;0
15;0;25/03/2020;7;4;1;0
15;1;25/03/2020;4;2;1;0
15;2;25/03/2020;3;2;0;0
16;0;25/03/2020;18;3;2;4
16;1;25/03/2020;10;1;1;2
16;2;25/03/2020;6;1;1;2
17;0;25/03/2020;26;6;7;0
17;1;25/03/2020;17;6;5;0
17;2;25/03/2020;9;0;2;0
18;0;25/03/2020;7;5;1;0
18;1;25/03/2020;4;2;1;0
18;2;25/03/2020;3;3;0;0
19;0;25/03/2020;15;4;0;3
19;1;25/03/2020;11;3;0;3
19;2;25/03/2020;4;1;0;0
21;0;25/03/2020;153;42;127;27
21;1;25/03/2020;83;29;47;15
21;2;25/03/2020;70;13;78;12
22;0;25/03/2020;15;2;3;1
22;1;25/03/2020;4;0;1;1
22;2;25/03/2020;11;2;2;0
23;0;25/03/2020;4;0;0;0
23;1;25/03/2020;3;0;0;0
23;2;25/03/2020;1;0;0;0
24;0;25/03/2020;29;5;15;0
24;1;25/03/2020;12;4;7;0
24;2;25/03/2020;17;1;8;0
25;0;25/03/2020;84;27;44;12
25;1;25/03/2020;48;22;23;8
25;2;25/03/2020;36;5;21;4
26;0;25/03/2020;90;25;13;14
26;1;25/03/2020;51;18;5;8
26;2;25/03/2020;39;7;8;6
27;0;25/03/2020;22;6;0;0
27;1;25/03/2020;13;3;0;0
27;2;25/03/2020;9;3;0;0
28;0;25/03/2020;50;18;6;4
28;1;25/03/2020;31;12;2;2
